300511671533834,30,1317,60114,2020-04-05 06:30:00
300511671533835,60,1536,60114,2020-04-05 07:00:00
300511671533869,30,1536,60114,2020-04-05 08:00:00
300511671533870,30,1418,60114,2020-04-05 08:30:00
300511671533871,30,1317,60114,2020-04-05 09:00:00
300511671533872,150,1536,60114,2020-04-05 09:30:00
300511671533923,60,1006,60114,2020-04-05 12:00:00
300511671533924,90,1536,60114,2020-04-05 13:00:00
300511671533925,50,1281,60114,2020-04-05 14:30:00
300511671533926,40,1536,60114,2020-04-05 15:20:00
300511671533966,240,1536,60114,2020-04-05 16:00:00
300511671534004,120,1536,60114,2020-04-05 20:00:00
300511671534009,110,1536,60114,2020-04-05 22:00:00
300511671534010,10,1399,60114,2020-04-05 23:50:00
300511671534033,60,1006,60114,2020-04-06 00:00:00
300511671534065,90,1281,60114,2020-04-06 01:00:00
300511671534066,90,1280,60114,2020-04-06 02:30:00
300511671534097,30,1399,60114,2020-04-06 04:00:00
300511671534130,90,1541,60114,2020-04-06 04:30:00
300511671534131,120,1541,60114,2020-04-06 06:00:00
300511671534144,240,1541,60114,2020-04-06 08:00:00
300511671534165,60,1006,60114,2020-04-06 12:00:00
300511671534166,180,1541,60114,2020-04-06 13:00:00
300511671534239,180,1541,60114,2020-04-06 16:00:00
300511671534240,60,1640,60114,2020-04-06 19:00:00
300511671534275,60,1640,60114,2020-04-06 20:00:00
300511671534276,180,1540,60114,2020-04-06 21:00:00
300511671534315,60,1006,60114,2020-04-07 00:00:00
300511671534325,180,1540,60114,2020-04-07 01:00:00
300511671534414,240,1540,60114,2020-04-07 04:00:00
300511671534444,30,1540,60114,2020-04-07 08:00:00
300511671534445,20,1467,60114,2020-04-07 08:30:00
300511671534446,110,1540,60114,2020-04-07 08:50:00
300511671534449,80,1540,60114,2020-04-07 10:40:00
300511671534509,60,1006,60114,2020-04-07 12:00:00
300511671534510,90,1540,60114,2020-04-07 13:00:00
300511671534513,20,1399,60114,2020-04-07 14:30:00
300511671534514,10,1467,60114,2020-04-07 14:50:00
300511671534515,60,1281,60114,2020-04-07 15:00:00
300511671534533,60,1281,60114,2020-04-07 16:00:00
300511671534534,120,1280,60114,2020-04-07 17:00:00
300511671534535,60,1492,60114,2020-04-07 19:00:00
300511671534580,120,1492,60114,2020-04-07 20:00:00
300511671534581,120,323,60114,2020-04-07 22:00:00
300511671534640,180,323,60114,2020-04-08 00:00:00
300511671534641,30,1399,60114,2020-04-08 03:00:00
300511671534642,30,1537,60114,2020-04-08 03:30:00
300511671534690,120,1537,60114,2020-04-08 04:00:00
300511671534691,120,1537,60114,2020-04-08 06:00:00
300511671534741,240,1537,60114,2020-04-08 08:00:00
300511671534791,60,1006,60114,2020-04-08 12:00:00
300511671534792,180,1537,60114,2020-04-08 13:00:00
300511671534844,150,1537,60114,2020-04-08 16:00:00
300511671534849,90,1417,60114,2020-04-08 18:30:00
300511671534879,5,1536,60114,2020-04-08 20:00:00
300511671534880,25,1316,60114,2020-04-08 20:05:00
300511671534881,150,1645,60114,2020-04-08 20:30:00
300511671534882,60,1306,60114,2020-04-08 23:00:00
300517442895922,60,1306,60114,2020-04-09 00:00:00
300517442895923,180,1645,60114,2020-04-09 01:00:00
300517442895937,240,1645,60114,2020-04-09 04:00:00
300517442896113,240,1645,60114,2020-04-09 08:00:00
300517442896114,120,1645,60114,2020-04-09 12:00:00
300517442896119,30,1317,60114,2020-04-09 14:00:00
300517442896120,40,1536,60114,2020-04-09 14:30:00
300517442896121,50,1316,60114,2020-04-09 15:10:00
300517442896122,240,1311,60114,2020-04-09 16:00:00
300517442896142,60,1537,60114,2020-04-09 20:00:00
300517442896143,180,1645,60114,2020-04-09 21:00:00
300517442896189,240,1645,60114,2020-04-10 00:00:00
300517442896217,240,1645,60114,2020-04-10 04:00:00
300517442896304,240,1645,60114,2020-04-10 08:00:00
300517442896333,240,1645,60114,2020-04-10 12:00:00
300517442896382,180,1645,60114,2020-04-10 16:00:00
300517442896383,30,1317,60114,2020-04-10 19:00:00
300517442896384,30,1536,60114,2020-04-10 19:30:00
300517442896410,60,1536,60114,2020-04-10 20:00:00
300517442896411,180,1094,60114,2020-04-10 21:00:00
300517442896458,240,1094,60114,2020-04-11 00:00:00
300517442896503,240,1094,60114,2020-04-11 04:00:00
300517442896519,240,1094,60114,2020-04-11 08:00:00
300517442896530,240,1094,60114,2020-04-11 12:00:00
300517442896552,240,1094,60114,2020-04-11 16:00:00
300517442896562,240,1094,60114,2020-04-11 20:00:00
300517442896603,240,1094,60114,2020-04-12 00:00:00
300520446017609,240,1094,60114,2020-04-12 04:00:00
300520446017631,30,1537,60114,2020-04-12 08:00:00
300520446017632,30,1316,60114,2020-04-12 08:30:00
300520446017647,180,1645,60114,2020-04-12 09:00:00
300520446017687,240,1645,60114,2020-04-12 12:00:00
300520446017717,60,1645,60114,2020-04-12 16:00:00
300520446017718,30,1317,60114,2020-04-12 17:00:00
300520446017719,30,1536,60114,2020-04-12 17:30:00
300520446017720,120,1311,60114,2020-04-12 18:00:00
300520446017760,240,1311,60114,2020-04-12 20:00:00
300520446017812,240,1311,60114,2020-04-13 00:00:00
300520446017896,240,1311,60114,2020-04-13 04:00:00
300520446017924,240,1311,60114,2020-04-13 08:00:00
300520446017964,240,1311,60114,2020-04-13 12:00:00
300520446018081,240,1311,60114,2020-04-13 16:00:00
300520446018082,240,1311,60114,2020-04-13 20:00:00
300520446018123,40,1537,60114,2020-04-14 00:00:00
300520446018124,30,1316,60114,2020-04-14 00:40:00
300520446018125,90,1306,60114,2020-04-14 01:10:00
300520446018126,80,1306,60114,2020-04-14 02:40:00
300520446018196,240,1645,60114,2020-04-14 04:00:00
300520446018241,40,1317,60114,2020-04-14 08:00:00
300520446018242,100,1418,60114,2020-04-14 08:40:00
300520446018243,100,1536,60114,2020-04-14 10:20:00
300520446018256,60,1006,60114,2020-04-14 12:00:00
300520446018257,180,1536,60114,2020-04-14 13:00:00
300520446018312,240,1536,60114,2020-04-14 16:00:00
300520446018350,240,1536,60114,2020-04-14 20:00:00
300520446018512,60,1006,60114,2020-04-15 00:00:00
300520446018513,120,1536,60114,2020-04-15 01:00:00
300520446018514,60,1399,60114,2020-04-15 03:00:00
300520446018516,240,1537,60114,2020-04-15 04:00:00
300520446018518,240,1537,60114,2020-04-15 08:00:00
300520446018557,60,1006,60114,2020-04-15 12:00:00
300520446018558,180,1537,60114,2020-04-15 13:00:00
